Item,Element,Year Code,Year,Unit,Value
Rice,Producer Price (SLC/tonne),1996,1996,SLC,6870
Rice,Producer Price (SLC/tonne),1997,1997,SLC,7520
Rice,Producer Price (SLC/tonne),1998,1998,SLC,8311
Rice,Producer Price (SLC/tonne),1999,1999,SLC,7386
Rice,Producer Price (SLC/tonne),2000,2000,SLC,9140
Rice,Producer Price (SLC/tonne),2001,2001,SLC,7946
Rice,Producer Price (SLC/tonne),2002,2002,SLC,9322
Rice,Producer Price (SLC/tonne),2003,2003,SLC,9425
Rice,Producer Price (SLC/tonne),2004,2004,SLC,10351
Rice,Producer Price (SLC/tonne),2005,2005,SLC,10769
Rice,Producer Price (SLC/tonne),2006,2006,SLC,10921
Rice,Producer Price (SLC/tonne),2007,2007,SLC,11139
Rice,Producer Price (SLC/tonne),2008,2008,SLC,12540
Rice,Producer Price (SLC/tonne),2009,2009,SLC,18330
Rice,Producer Price (SLC/tonne),2010,2010,SLC,21430
Rice,Producer Price (SLC/tonne),2011,2011,SLC,20680
Rice,Producer Price (SLC/tonne),2012,2012,SLC,21290
Rice,Producer Price (SLC/tonne),2013,2013,SLC,23500
Rice,Producer Price (SLC/tonne),2014,2014,SLC,25263
Rice,Producer Price (SLC/tonne),2015,2015,SLC,27157
Rice,Producer Price (SLC/tonne),2016,2016,SLC,27982.8
Rice,Producer Price (SLC/tonne),2017,2017,SLC,27000.5
Rice,Producer Price (SLC/tonne),2018,2018,SLC,27200
Rice,Producer Price (SLC/tonne),2019,2019,SLC,29550
Rice,Producer Price (SLC/tonne),2020,2020,SLC,31070
Rice,Producer Price (SLC/tonne),2021,2021,SLC,35060
Rice,Producer Price (SLC/tonne),2022,2022,SLC,35910
Rice,Producer Price (USD/tonne),1992,1992,USD,127.3
Rice,Producer Price (USD/tonne),1993,1993,USD,126.2
Rice,Producer Price (USD/tonne),1994,1994,USD,125.7
Rice,Producer Price (USD/tonne),1995,1995,USD,106.8
Rice,Producer Price (USD/tonne),1996,1996,USD,121.2
Rice,Producer Price (USD/tonne),1997,1997,USD,129.6
Rice,Producer Price (USD/tonne),1998,1998,USD,126
Rice,Producer Price (USD/tonne),1999,1999,USD,108.2
Rice,Producer Price (USD/tonne),2000,2000,USD,128.6
Rice,Producer Price (USD/tonne),2001,2001,USD,106
Rice,Producer Price (USD/tonne),2002,2002,USD,119.7
Rice,Producer Price (USD/tonne),2003,2003,USD,123.8
Rice,Producer Price (USD/tonne),2004,2004,USD,140.5
Rice,Producer Price (USD/tonne),2005,2005,USD,150.9
Rice,Producer Price (USD/tonne),2006,2006,USD,150.1
Rice,Producer Price (USD/tonne),2007,2007,USD,167.7
Rice,Producer Price (USD/tonne),2008,2008,USD,179.8
Rice,Producer Price (USD/tonne),2009,2009,USD,236.3
Rice,Producer Price (USD/tonne),2010,2010,USD,292.5
Rice,Producer Price (USD/tonne),2011,2011,USD,279.4
Rice,Producer Price (USD/tonne),2012,2012,USD,249.8
Rice,Producer Price (USD/tonne),2013,2013,USD,252.5
Rice,Producer Price (USD/tonne),2014,2014,USD,259
Rice,Producer Price (USD/tonne),2015,2015,USD,265.2
Rice,Producer Price (USD/tonne),2016,2016,USD,260.6
Rice,Producer Price (USD/tonne),2017,2017,USD,258.3
Rice,Producer Price (USD/tonne),2018,2018,USD,249.7
Rice,Producer Price (USD/tonne),2019,2019,USD,262.4
Rice,Producer Price (USD/tonne),2020,2020,USD,262.5
Rice,Producer Price (USD/tonne),2021,2021,USD,296.8
Rice,Producer Price (USD/tonne),2022,2022,USD,286.8
Rice,Producer Price Index (2014-2016 = 100),1991,1991,,14.26
Rice,Producer Price Index (2014-2016 = 100),1992,1992,,20.3
Rice,Producer Price Index (2014-2016 = 100),1993,1993,,22.88
Rice,Producer Price Index (2014-2016 = 100),1994,1994,,23.16
Rice,Producer Price Index (2014-2016 = 100),1995,1995,,20.67
Rice,Producer Price Index (2014-2016 = 100),1996,1996,,25.63
Rice,Producer Price Index (2014-2016 = 100),1997,1997,,28.06
Rice,Producer Price Index (2014-2016 = 100),1998,1998,,31.01
Rice,Producer Price Index (2014-2016 = 100),1999,1999,,27.56
Rice,Producer Price Index (2014-2016 = 100),2000,2000,,34.1
Rice,Producer Price Index (2014-2016 = 100),2001,2001,,29.65
Rice,Producer Price Index (2014-2016 = 100),2002,2002,,34.78
Rice,Producer Price Index (2014-2016 = 100),2003,2003,,35.17
Rice,Producer Price Index (2014-2016 = 100),2004,2004,,38.62
Rice,Producer Price Index (2014-2016 = 100),2005,2005,,40.18
Rice,Producer Price Index (2014-2016 = 100),2006,2006,,40.75
Rice,Producer Price Index (2014-2016 = 100),2007,2007,,41.56
Rice,Producer Price Index (2014-2016 = 100),2008,2008,,46.79
Rice,Producer Price Index (2014-2016 = 100),2009,2009,,68.39
Rice,Producer Price Index (2014-2016 = 100),2010,2010,,79.96
Rice,Producer Price Index (2014-2016 = 100),2011,2011,,77.16
Rice,Producer Price Index (2014-2016 = 100),2012,2012,,79.44
Rice,Producer Price Index (2014-2016 = 100),2013,2013,,87.68
Rice,Producer Price Index (2014-2016 = 100),2014,2014,,94.26
Rice,Producer Price Index (2014-2016 = 100),2015,2015,,101.33
Rice,Producer Price Index (2014-2016 = 100),2016,2016,,104.41
Rice,Producer Price Index (2014-2016 = 100),2017,2017,,100.74
Rice,Producer Price Index (2014-2016 = 100),2018,2018,,101.49
Rice,Producer Price Index (2014-2016 = 100),2019,2019,,110.26
Rice,Producer Price Index (2014-2016 = 100),2020,2020,,115.93
Rice,Producer Price Index (2014-2016 = 100),2021,2021,,130.82
Rice,Producer Price Index (2014-2016 = 100),2022,2022,,133.99
Tea leaves,Producer Price (LCU/tonne),2001,2001,LCU,16472
Tea leaves,Producer Price (LCU/tonne),2002,2002,LCU,21019
Tea leaves,Producer Price (LCU/tonne),2003,2003,LCU,19829
Tea leaves,Producer Price (LCU/tonne),2004,2004,LCU,18143
Tea leaves,Producer Price (LCU/tonne),2005,2005,LCU,22178
Tea leaves,Producer Price (LCU/tonne),2006,2006,LCU,24000
Tea leaves,Producer Price (LCU/tonne),2007,2007,LCU,25440
Tea leaves,Producer Price (LCU/tonne),2008,2008,LCU,26663.3
Tea leaves,Producer Price (LCU/tonne),2009,2009,LCU,27000
Tea leaves,Producer Price (LCU/tonne),2010,2010,LCU,29000
Tea leaves,Producer Price (LCU/tonne),2011,2011,LCU,32400
Tea leaves,Producer Price (LCU/tonne),2012,2012,LCU,33500
Tea leaves,Producer Price (LCU/tonne),2013,2013,LCU,34500
Tea leaves,Producer Price (LCU/tonne),2014,2014,LCU,39916.5
Tea leaves,Producer Price (LCU/tonne),2015,2015,LCU,46183.4
Tea leaves,Producer Price (LCU/tonne),2016,2016,LCU,47978.2
Tea leaves,Producer Price (LCU/tonne),2017,2017,LCU,49609.4
Tea leaves,Producer Price (LCU/tonne),2018,2018,LCU,44330
Tea leaves,Producer Price (LCU/tonne),2019,2019,LCU,51130
Tea leaves,Producer Price (LCU/tonne),2020,2020,LCU,60130
Tea leaves,Producer Price (LCU/tonne),2021,2021,LCU,87630
Tea leaves,Producer Price (LCU/tonne),2022,2022,LCU,73330
Tea leaves,Producer Price (SLC/tonne),2001,2001,SLC,16472
Tea leaves,Producer Price (SLC/tonne),2002,2002,SLC,21019
Tea leaves,Producer Price (SLC/tonne),2003,2003,SLC,19829
Tea leaves,Producer Price (SLC/tonne),2004,2004,SLC,18143
Tea leaves,Producer Price (SLC/tonne),2005,2005,SLC,22178
Tea leaves,Producer Price (SLC/tonne),2006,2006,SLC,24000
Tea leaves,Producer Price (SLC/tonne),2007,2007,SLC,25440
Tea leaves,Producer Price (SLC/tonne),2008,2008,SLC,26663.3
Tea leaves,Producer Price (SLC/tonne),2009,2009,SLC,27000
Tea leaves,Producer Price (SLC/tonne),2010,2010,SLC,29000
Tea leaves,Producer Price (SLC/tonne),2011,2011,SLC,32400
Tea leaves,Producer Price (SLC/tonne),2012,2012,SLC,33500
Tea leaves,Producer Price (SLC/tonne),2013,2013,SLC,34500
Tea leaves,Producer Price (SLC/tonne),2014,2014,SLC,39916.5
Tea leaves,Producer Price (SLC/tonne),2015,2015,SLC,46183.4
Tea leaves,Producer Price (SLC/tonne),2016,2016,SLC,47978.2
Tea leaves,Producer Price (SLC/tonne),2017,2017,SLC,49609.4
Tea leaves,Producer Price (SLC/tonne),2018,2018,SLC,44330
Tea leaves,Producer Price (SLC/tonne),2019,2019,SLC,51130
Tea leaves,Producer Price (SLC/tonne),2020,2020,SLC,60130
Tea leaves,Producer Price (SLC/tonne),2021,2021,SLC,87630
Tea leaves,Producer Price (SLC/tonne),2022,2022,SLC,73330
Tea leaves,Producer Price (USD/tonne),2001,2001,USD,219.8
Tea leaves,Producer Price (USD/tonne),2002,2002,USD,269.9
Tea leaves,Producer Price (USD/tonne),2003,2003,USD,260.4
Tea leaves,Producer Price (USD/tonne),2004,2004,USD,246.3
Tea leaves,Producer Price (USD/tonne),2005,2005,USD,310.8
Tea leaves,Producer Price (USD/tonne),2006,2006,USD,329.9
Tea leaves,Producer Price (USD/tonne),2007,2007,USD,383
Tea leaves,Producer Price (USD/tonne),2008,2008,USD,382.2
Tea leaves,Producer Price (USD/tonne),2009,2009,USD,348.1
Tea leaves,Producer Price (USD/tonne),2010,2010,USD,395.8
Tea leaves,Producer Price (USD/tonne),2011,2011,USD,437.7
Tea leaves,Producer Price (USD/tonne),2012,2012,USD,393.1
Tea leaves,Producer Price (USD/tonne),2013,2013,USD,370.6
Tea leaves,Producer Price (USD/tonne),2014,2014,USD,409.2
Tea leaves,Producer Price (USD/tonne),2015,2015,USD,451
Tea leaves,Producer Price (USD/tonne),2016,2016,USD,446.8
Tea leaves,Producer Price (USD/tonne),2017,2017,USD,474.7
Tea leaves,Producer Price (USD/tonne),2018,2018,USD,407
Tea leaves,Producer Price (USD/tonne),2019,2019,USD,454
Tea leaves,Producer Price (USD/tonne),2020,2020,USD,508.1
Tea leaves,Producer Price (USD/tonne),2021,2021,USD,741.8
Tea leaves,Producer Price (USD/tonne),2022,2022,USD,585.7
Tea leaves,Producer Price Index (2014-2016 = 100),1991,1991,,39.77
Tea leaves,Producer Price Index (2014-2016 = 100),1992,1992,,33.26
Tea leaves,Producer Price Index (2014-2016 = 100),1993,1993,,33.68
Tea leaves,Producer Price Index (2014-2016 = 100),1994,1994,,35.25
Tea leaves,Producer Price Index (2014-2016 = 100),1995,1995,,36.95
Tea leaves,Producer Price Index (2014-2016 = 100),1996,1996,,36.25
Tea leaves,Producer Price Index (2014-2016 = 100),1997,1997,,37.73
Tea leaves,Producer Price Index (2014-2016 = 100),1998,1998,,35.55
Tea leaves,Producer Price Index (2014-2016 = 100),1999,1999,,37.13
Tea leaves,Producer Price Index (2014-2016 = 100),2000,2000,,38.15
Tea leaves,Producer Price Index (2014-2016 = 100),2001,2001,,36.86
Tea leaves,Producer Price Index (2014-2016 = 100),2002,2002,,47.03
Tea leaves,Producer Price Index (2014-2016 = 100),2003,2003,,44.37
Tea leaves,Producer Price Index (2014-2016 = 100),2004,2004,,40.6
Tea leaves,Producer Price Index (2014-2016 = 100),2005,2005,,49.62
Tea leaves,Producer Price Index (2014-2016 = 100),2006,2006,,53.7
Tea leaves,Producer Price Index (2014-2016 = 100),2007,2007,,56.92
Tea leaves,Producer Price Index (2014-2016 = 100),2008,2008,,59.66
Tea leaves,Producer Price Index (2014-2016 = 100),2009,2009,,60.41
Tea leaves,Producer Price Index (2014-2016 = 100),2010,2010,,64.89
Tea leaves,Producer Price Index (2014-2016 = 100),2011,2011,,72.5
Tea leaves,Producer Price Index (2014-2016 = 100),2012,2012,,74.96
Tea leaves,Producer Price Index (2014-2016 = 100),2013,2013,,77.19
Tea leaves,Producer Price Index (2014-2016 = 100),2014,2014,,89.31
Tea leaves,Producer Price Index (2014-2016 = 100),2015,2015,,103.34
Tea leaves,Producer Price Index (2014-2016 = 100),2016,2016,,107.35
Tea leaves,Producer Price Index (2014-2016 = 100),2017,2017,,111
Tea leaves,Producer Price Index (2014-2016 = 100),2018,2018,,99.19
Tea leaves,Producer Price Index (2014-2016 = 100),2019,2019,,114.4
Tea leaves,Producer Price Index (2014-2016 = 100),2020,2020,,134.54
Tea leaves,Producer Price Index (2014-2016 = 100),2021,2021,,196.07
Tea leaves,Producer Price Index (2014-2016 = 100),2022,2022,,164.08
Wheat,Producer Price (LCU/tonne),1991,1991,LCU,4594
Wheat,Producer Price (LCU/tonne),1992,1992,LCU,4880
Wheat,Producer Price (LCU/tonne),1993,1993,LCU,5725
Wheat,Producer Price (LCU/tonne),1994,1994,LCU,5780
Wheat,Producer Price (LCU/tonne),1995,1995,LCU,5880
Wheat,Producer Price (LCU/tonne),1996,1996,LCU,6940
Wheat,Producer Price (LCU/tonne),1997,1997,LCU,7900
Wheat,Producer Price (LCU/tonne),1998,1998,LCU,7860
Wheat,Producer Price (LCU/tonne),2000,2000,LCU,9515
Wheat,Producer Price (LCU/tonne),2001,2001,LCU,9791
Wheat,Producer Price (LCU/tonne),2002,2002,LCU,9815
Wheat,Producer Price (LCU/tonne),2003,2003,LCU,9880
Wheat,Producer Price (LCU/tonne),2004,2004,LCU,10752
Wheat,Producer Price (LCU/tonne),2005,2005,LCU,11790
Wheat,Producer Price (LCU/tonne),2006,2006,LCU,11952
Wheat,Producer Price (LCU/tonne),2007,2007,LCU,13625
Wheat,Producer Price (LCU/tonne),2008,2008,LCU,15381.1
Wheat,Producer Price (LCU/tonne),2009,2009,LCU,17016.1
Wheat,Producer Price (LCU/tonne),2010,2010,LCU,19790
Wheat,Producer Price (LCU/tonne),2011,2011,LCU,21630
Wheat,Producer Price (LCU/tonne),2012,2012,LCU,21710
Wheat,Producer Price (LCU/tonne),2013,2013,LCU,23900
Wheat,Producer Price (LCU/tonne),2014,2014,LCU,25812
Wheat,Producer Price (LCU/tonne),2015,2015,LCU,27877
Wheat,Producer Price (LCU/tonne),2016,2016,LCU,28724.4
Wheat,Producer Price (LCU/tonne),2017,2017,LCU,29063.3
Wheat,Producer Price (LCU/tonne),2018,2018,LCU,30030
Wheat,Producer Price (LCU/tonne),2019,2019,LCU,32090
Wheat,Producer Price (LCU/tonne),2020,2020,LCU,34930
Wheat,Producer Price (LCU/tonne),2021,2021,LCU,36370
Wheat,Producer Price (LCU/tonne),2022,2022,LCU,36740
Wheat,Producer Price (SLC/tonne),1991,1991,SLC,4594
Wheat,Producer Price (SLC/tonne),1992,1992,SLC,4880
Wheat,Producer Price (SLC/tonne),1993,1993,SLC,5725
Wheat,Producer Price (SLC/tonne),1994,1994,SLC,5780
Wheat,Producer Price (SLC/tonne),1995,1995,SLC,5880
Wheat,Producer Price (SLC/tonne),1996,1996,SLC,6940
Wheat,Producer Price (SLC/tonne),1997,1997,SLC,7900
Wheat,Producer Price (SLC/tonne),1998,1998,SLC,7860
Wheat,Producer Price (SLC/tonne),2000,2000,SLC,9515
Wheat,Producer Price (SLC/tonne),2001,2001,SLC,9791
Wheat,Producer Price (SLC/tonne),2002,2002,SLC,9815
Wheat,Producer Price (SLC/tonne),2003,2003,SLC,9880
Wheat,Producer Price (SLC/tonne),2004,2004,SLC,10752
Wheat,Producer Price (SLC/tonne),2005,2005,SLC,11790
Wheat,Producer Price (SLC/tonne),2006,2006,SLC,11952
Wheat,Producer Price (SLC/tonne),2007,2007,SLC,13625
Wheat,Producer Price (SLC/tonne),2008,2008,SLC,15381.1
Wheat,Producer Price (SLC/tonne),2009,2009,SLC,17016.1
Wheat,Producer Price (SLC/tonne),2010,2010,SLC,19790
Wheat,Producer Price (SLC/tonne),2011,2011,SLC,21630
Wheat,Producer Price (SLC/tonne),2012,2012,SLC,21710
Wheat,Producer Price (SLC/tonne),2013,2013,SLC,23900
Wheat,Producer Price (SLC/tonne),2014,2014,SLC,25812
Wheat,Producer Price (SLC/tonne),2015,2015,SLC,27877
Wheat,Producer Price (SLC/tonne),2016,2016,SLC,28724.4
Wheat,Producer Price (SLC/tonne),2017,2017,SLC,29063.3
Wheat,Producer Price (SLC/tonne),2018,2018,SLC,30030
Wheat,Producer Price (SLC/tonne),2019,2019,SLC,32090
Wheat,Producer Price (SLC/tonne),2020,2020,SLC,34930
Wheat,Producer Price (SLC/tonne),2021,2021,SLC,36370
Wheat,Producer Price (SLC/tonne),2022,2022,SLC,36740
Wheat,Producer Price (USD/tonne),1991,1991,USD,123.3
Wheat,Producer Price (USD/tonne),1992,1992,USD,114.2
Wheat,Producer Price (USD/tonne),1993,1993,USD,117.8
Wheat,Producer Price (USD/tonne),1994,1994,USD,117
Wheat,Producer Price (USD/tonne),1995,1995,USD,113.3
Wheat,Producer Price (USD/tonne),1996,1996,USD,122.4
Wheat,Producer Price (USD/tonne),1997,1997,USD,136.2
Wheat,Producer Price (USD/tonne),1998,1998,USD,119.1
Wheat,Producer Price (USD/tonne),2000,2000,USD,133.8
Wheat,Producer Price (USD/tonne),2001,2001,USD,130.6
Wheat,Producer Price (USD/tonne),2002,2002,USD,126
Wheat,Producer Price (USD/tonne),2003,2003,USD,129.8
Wheat,Producer Price (USD/tonne),2004,2004,USD,145.9
Wheat,Producer Price (USD/tonne),2005,2005,USD,165.2
Wheat,Producer Price (USD/tonne),2006,2006,USD,164.3
Wheat,Producer Price (USD/tonne),2007,2007,USD,205.1
Wheat,Producer Price (USD/tonne),2008,2008,USD,220.5
Wheat,Producer Price (USD/tonne),2009,2009,USD,219.4
Wheat,Producer Price (USD/tonne),2010,2010,USD,270.1
Wheat,Producer Price (USD/tonne),2011,2011,USD,292.2
Wheat,Producer Price (USD/tonne),2012,2012,USD,254.7
Wheat,Producer Price (USD/tonne),2013,2013,USD,256.8
Wheat,Producer Price (USD/tonne),2014,2014,USD,264.6
Wheat,Producer Price (USD/tonne),2015,2015,USD,272.2
Wheat,Producer Price (USD/tonne),2016,2016,USD,267.5
Wheat,Producer Price (USD/tonne),2017,2017,USD,278.1
Wheat,Producer Price (USD/tonne),2018,2018,USD,275.7
Wheat,Producer Price (USD/tonne),2019,2019,USD,285
Wheat,Producer Price (USD/tonne),2020,2020,USD,295.2
Wheat,Producer Price (USD/tonne),2021,2021,USD,307.9
Wheat,Producer Price (USD/tonne),2022,2022,USD,293.5
Wheat,Producer Price Index (2014-2016 = 100),1991,1991,,16.72
Wheat,Producer Price Index (2014-2016 = 100),1992,1992,,17.76
Wheat,Producer Price Index (2014-2016 = 100),1993,1993,,20.84
Wheat,Producer Price Index (2014-2016 = 100),1994,1994,,21.04
Wheat,Producer Price Index (2014-2016 = 100),1995,1995,,21.4
Wheat,Producer Price Index (2014-2016 = 100),1996,1996,,25.26
Wheat,Producer Price Index (2014-2016 = 100),1997,1997,,28.76
Wheat,Producer Price Index (2014-2016 = 100),1998,1998,,28.61
Wheat,Producer Price Index (2014-2016 = 100),1999,1999,,30.98
Wheat,Producer Price Index (2014-2016 = 100),2000,2000,,34.64
Wheat,Producer Price Index (2014-2016 = 100),2001,2001,,35.64
Wheat,Producer Price Index (2014-2016 = 100),2002,2002,,35.73
Wheat,Producer Price Index (2014-2016 = 100),2003,2003,,35.97
Wheat,Producer Price Index (2014-2016 = 100),2004,2004,,39.14
Wheat,Producer Price Index (2014-2016 = 100),2005,2005,,42.92
Wheat,Producer Price Index (2014-2016 = 100),2006,2006,,43.51
Wheat,Producer Price Index (2014-2016 = 100),2007,2007,,49.6
Wheat,Producer Price Index (2014-2016 = 100),2008,2008,,55.99
Wheat,Producer Price Index (2014-2016 = 100),2009,2009,,61.94
Wheat,Producer Price Index (2014-2016 = 100),2010,2010,,72.04
Wheat,Producer Price Index (2014-2016 = 100),2011,2011,,78.74
Wheat,Producer Price Index (2014-2016 = 100),2012,2012,,79.03
Wheat,Producer Price Index (2014-2016 = 100),2013,2013,,87
Wheat,Producer Price Index (2014-2016 = 100),2014,2014,,93.96
Wheat,Producer Price Index (2014-2016 = 100),2015,2015,,101.48
Wheat,Producer Price Index (2014-2016 = 100),2016,2016,,104.56
Wheat,Producer Price Index (2014-2016 = 100),2017,2017,,105.8
Wheat,Producer Price Index (2014-2016 = 100),2018,2018,,109.31
Wheat,Producer Price Index (2014-2016 = 100),2019,2019,,116.81
Wheat,Producer Price Index (2014-2016 = 100),2020,2020,,127.15
Wheat,Producer Price Index (2014-2016 = 100),2021,2021,,132.39
Wheat,Producer Price Index (2014-2016 = 100),2022,2022,,133.74
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1991,1991,,22.28
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1992,1992,,18.63
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1993,1993,,18.87
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1994,1994,,21.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1995,1995,,24.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1996,1996,,27.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1997,1997,,30.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1998,1998,,33.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),1999,1999,,36.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2000,2000,,39.86
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2001,2001,,52.21
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2002,2002,,52.21
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2003,2003,,53.62
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2004,2004,,53.62
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2005,2005,,53.62
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2006,2006,,52.91
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2007,2007,,60.32
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2008,2008,,61.73
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2009,2009,,72.6
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2010,2010,,79.49
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2011,2011,,70.68
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2012,2012,,78
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2013,2013,,78
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2014,2014,,89.69
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2015,2015,,103.15
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2016,2016,,107.16
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2017,2017,,110.83
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2018,2018,,131.1
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2019,2019,,144.02
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2020,2020,,137.61
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2021,2021,,230.04
Jute & Jute-like Fibres,Producer Price Index (2014-2016 = 100),2022,2022,,227.82